age,rating,weather_cond,traffic,vehicle_cond,vehicle_type,multiple_orders,festival,city_type,city_name,month,weekend,ordered_hour,distance_km,delivery_time
35.0,4.9,sandstorms,jam,2,electric_scooter,0.0,no,metropolitian,aurg,2,1,21.0,10.68,28
34.0,4.0,windy,medium,0,motorcycle,1.0,no,metropolitian,bang,3,0,17.0,10.87,40
30.0,4.9,stormy,medium,0,motorcycle,1.0,no,metropolitian,kol,2,0,19.0,12.11,35
33.0,4.1,cloudy,jam,2,scooter,2.0,no,metropolitian,ranchi,3,1,20.0,12.07,46
20.0,4.9,stormy,jam,1,motorcycle,1.0,no,metropolitian,jap,3,1,21.0,4.47,27
31.0,4.2,stormy,low,0,motorcycle,1.0,no,metropolitian,bang,3,1,8.0,1.55,29
39.0,4.8,sunny,medium,2,motorcycle,1.0,no,metropolitian,jap,3,0,17.0,13.41,23
31.0,4.6,cloudy,low,1,motorcycle,1.0,no,urban,jap,3,1,10.0,1.49,19
39.0,4.6,fog,jam,0,motorcycle,1.0,no,metropolitian,kol,2,1,21.0,5019.16,51
39.0,3.7,fog,low,2,electric_scooter,1.0,no,urban,hyd,3,0,22.0,19.98,32
30.0,4.0,stormy,low,0,motorcycle,1.0,no,metropolitian,bang,3,0,8.0,3.11,31
30.0,4.5,cloudy,low,0,motorcycle,1.0,no,metropolitian,mys,3,0,9.0,3.11,27
28.0,4.8,stormy,low,2,electric_scooter,0.0,no,metropolitian,hyd,4,1,10.0,1.54,15
29.0,4.6,cloudy,low,0,motorcycle,0.0,no,urban,hyd,3,0,9.0,3.07,16
37.0,4.8,sandstorms,medium,2,motorcycle,1.0,no,metropolitian,kol,2,1,18.0,9.08,26
25.0,4.8,sandstorms,low,1,motorcycle,1.0,no,metropolitian,chen,3,0,22.0,12.42,15
22.0,4.4,cloudy,jam,1,scooter,1.0,no,metropolitian,coimb,3,0,19.0,10.91,34
20.0,5.0,windy,medium,1,scooter,1.0,no,urban,hyd,3,0,18.0,13.83,26
21.0,4.9,sunny,low,0,motorcycle,1.0,no,metropolitian,bhp,2,0,22.0,10.57,28
32.0,4.9,cloudy,jam,0,motorcycle,1.0,no,metropolitian,jap,3,0,20.0,8.94,27
29.0,5.0,cloudy,jam,1,motorcycle,1.0,no,metropolitian,jap,3,1,19.0,16.38,33
39.0,4.9,windy,jam,0,motorcycle,1.0,no,urban,vad,3,0,21.0,17.3,36
38.0,4.8,sunny,jam,2,motorcycle,1.0,no,metropolitian,knp,2,0,21.0,9.44,20
25.0,4.4,sandstorms,low,0,motorcycle,0.0,no,urban,coimb,3,0,11.0,1.56,17
23.0,4.9,windy,jam,1,motorcycle,1.0,no,metropolitian,koc,2,0,20.0,14.05,28
22.0,5.0,fog,low,0,motorcycle,1.0,no,metropolitian,mys,3,0,10.0,1.55,24
38.0,4.7,cloudy,jam,0,motorcycle,1.0,no,metropolitian,bang,4,1,21.0,10.87,45
38.0,5.0,sunny,low,0,motorcycle,1.0,no,metropolitian,indo,3,0,23.0,13.61,26
20.0,4.7,fog,jam,1,motorcycle,1.0,no,metropolitian,indo,3,0,20.0,9.07,31
35.0,4.2,stormy,medium,2,scooter,1.0,no,metropolitian,pune,3,0,18.0,19.91,34
29.0,5.0,windy,jam,1,motorcycle,1.0,no,metropolitian,kol,2,1,20.0,10.59,25
24.0,4.6,windy,medium,2,electric_scooter,0.0,no,urban,bang,3,0,18.0,12.42,24
21.0,3.1,sunny,low,1,scooter,0.0,no,metropolitian,pune,3,0,22.0,13.79,34
27.0,4.6,sunny,medium,2,motorcycle,0.0,no,metropolitian,sur,3,0,17.0,16.72,16
36.0,4.8,cloudy,jam,1,motorcycle,1.0,no,metropolitian,pune,3,0,21.0,10.72,46
28.0,4.6,stormy,high,2,motorcycle,0.0,no,metropolitian,hyd,3,1,12.0,6.15,14
26.0,4.7,sunny,high,2,scooter,0.0,no,metropolitian,jap,3,0,11.0,1.49,17
20.0,4.8,sunny,low,0,motorcycle,1.0,no,urban,mum,4,1,22.0,19.89,24
37.0,4.7,fog,high,2,electric_scooter,1.0,no,metropolitian,mum,3,0,11.0,1.53,31
31.0,4.6,sandstorms,jam,1,motorcycle,0.0,no,urban,mys,4,1,21.0,4.72,29
38.0,4.6,fog,medium,1,scooter,0.0,no,metropolitian,ranchi,3,0,18.0,9.06,19
34.0,4.5,cloudy,medium,1,scooter,1.0,no,metropolitian,indo,3,0,17.0,4.54,19
32.0,4.9,windy,low,1,motorcycle,0.0,no,metropolitian,mum,3,0,22.0,12.24,23
23.0,4.6,fog,high,0,motorcycle,1.0,no,metropolitian,ranchi,3,0,12.0,6.04,21
27.0,4.8,cloudy,low,1,motorcycle,1.0,no,urban,bang,3,1,22.0,12.42,29
30.0,4.5,windy,jam,1,motorcycle,1.0,no,metropolitian,coimb,3,1,20.0,17.14,40
33.0,4.9,sandstorms,medium,1,motorcycle,1.0,no,metropolitian,sur,3,0,17.0,16.72,20
20.0,4.6,fog,jam,0,motorcycle,1.0,no,metropolitian,ranchi,3,1,19.0,10.57,44
31.0,3.7,stormy,medium,1,scooter,2.0,no,metropolitian,alh,2,0,18.0,16.48,38
25.0,4.8,cloudy,jam,2,motorcycle,1.0,no,metropolitian,mum,3,1,20.0,12.24,30
33.0,4.3,fog,jam,2,motorcycle,0.0,no,urban,coimb,3,0,20.0,10.91,45
31.0,4.4,stormy,high,2,electric_scooter,1.0,no,metropolitian,chen,3,0,12.0,6.21,31
35.0,4.6,windy,low,2,electric_scooter,0.0,no,metropolitian,jap,3,1,22.0,20.85,15
38.0,5.0,stormy,medium,2,scooter,1.0,no,metropolitian,hyd,3,1,15.0,6.15,31
26.0,5.0,sandstorms,jam,1,motorcycle,0.0,no,metropolitian,coimb,3,1,20.0,14.02,18
29.0,4.5,windy,jam,1,motorcycle,1.0,no,urban,alh,2,0,21.0,17.3,23
37.0,4.9,sandstorms,low,1,motorcycle,1.0,no,metropolitian,ludh,2,1,22.0,7.33,24
29.0,5.0,windy,medium,2,motorcycle,1.0,no,metropolitian,hyd,3,0,17.0,13.83,15
26.0,4.7,sunny,low,0,motorcycle,1.0,no,metropolitian,chen,4,0,22.0,10.87,25
32.0,4.7,sunny,low,1,scooter,1.0,no,urban,deh,2,0,8.0,1.47,16
39.0,4.7,windy,jam,1,motorcycle,1.0,no,metropolitian,mum,4,0,20.0,13.77,27
20.0,5.0,fog,low,1,scooter,1.0,no,metropolitian,coimb,3,0,23.0,12.46,27
34.0,4.6,fog,low,0,motorcycle,1.0,no,urban,jap,3,0,9.0,2.98,25
27.0,4.3,windy,medium,0,motorcycle,1.0,no,metropolitian,sur,4,0,17.0,19.76,32
33.0,4.2,sandstorms,low,0,motorcycle,1.0,no,metropolitian,pune,4,0,9.0,3.06,23
24.0,4.6,sandstorms,low,0,motorcycle,0.0,no,urban,sur,3,0,22.0,16.72,21
28.0,4.8,stormy,jam,2,motorcycle,1.0,no,urban,chen,4,0,19.0,17.07,21
38.0,4.7,sandstorms,low,2,electric_scooter,1.0,no,metropolitian,ranchi,3,1,23.0,19.62,22
33.0,4.5,sandstorms,jam,1,scooter,1.0,no,metropolitian,coimb,3,0,20.0,14.02,35
26.0,5.0,stormy,medium,2,scooter,1.0,no,metropolitian,knp,2,1,17.0,8.95,27
32.0,4.8,sunny,low,1,motorcycle,1.0,no,metropolitian,bhp,2,1,23.0,16.61,16
33.0,4.4,stormy,medium,0,motorcycle,1.0,no,metropolitian,deh,2,0,18.0,19.09,33
20.0,5.0,sunny,medium,1,motorcycle,0.0,no,metropolitian,ranchi,3,0,17.0,4.53,10
25.0,4.8,cloudy,low,0,motorcycle,0.0,no,metropolitian,ranchi,3,0,22.0,19.62,21
21.0,4.7,cloudy,low,2,scooter,0.0,no,urban,mum,3,0,9.0,1.53,13
30.0,4.3,fog,low,0,motorcycle,0.0,no,urban,jap,3,0,23.0,11.92,38
27.0,4.8,windy,jam,1,scooter,1.0,no,metropolitian,bang,3,0,20.0,20.18,26
30.0,4.6,stormy,low,2,motorcycle,0.0,no,metropolitian,knp,2,0,22.0,19.4,25
36.0,4.8,windy,medium,0,motorcycle,1.0,no,metropolitian,hyd,3,1,18.0,10.76,47
27.0,4.9,fog,medium,0,motorcycle,0.0,no,metropolitian,chen,3,0,17.0,7.76,20
25.0,4.9,windy,medium,2,scooter,0.0,no,metropolitian,ranchi,3,0,18.0,7.86,23
30.0,5.0,stormy,low,0,motorcycle,1.0,no,metropolitian,hyd,3,0,23.0,16.9,25
32.0,4.8,sunny,low,2,motorcycle,1.0,no,metropolitian,vad,3,1,0.0,20.44,19
21.0,4.5,sandstorms,jam,1,scooter,0.0,no,urban,koc,2,1,19.0,10.92,15
39.0,4.9,fog,high,2,scooter,1.0,no,metropolitian,mum,3,0,11.0,3.06,32
31.0,4.1,sunny,jam,2,motorcycle,2.0,no,metropolitian,bang,3,0,19.0,12.42,34
36.0,4.9,fog,jam,0,motorcycle,0.0,no,metropolitian,jap,3,1,22.0,16.38,43
28.0,4.6,sandstorms,low,2,motorcycle,1.0,no,urban,mum,3,1,23.0,12.24,11
35.0,4.8,fog,low,2,scooter,1.0,no,urban,chen,3,0,22.0,13.97,29
31.0,4.8,fog,high,1,motorcycle,1.0,no,metropolitian,aurg,2,0,12.0,6.11,38
30.0,4.8,windy,medium,0,motorcycle,1.0,no,metropolitian,bang,3,1,15.0,6.21,26
29.0,3.5,sunny,low,2,scooter,1.0,no,urban,ranchi,3,1,22.0,16.6,34
32.0,4.6,windy,medium,2,motorcycle,1.0,no,metropolitian,mum,3,1,18.0,9.18,27
27.0,4.8,cloudy,jam,2,motorcycle,0.0,no,metropolitian,deh,2,1,22.0,4.72,27
35.0,4.8,sandstorms,low,2,scooter,1.0,no,metropolitian,ranchi,3,0,22.0,9.06,26
31.0,4.4,stormy,low,0,motorcycle,1.0,no,metropolitian,hyd,3,0,8.0,3.07,26
35.0,4.9,cloudy,low,1,motorcycle,0.0,no,metropolitian,hyd,4,0,10.0,3.07,19
20.0,3.6,sunny,jam,0,motorcycle,3.0,yes,metropolitian,indo,3,0,20.0,4.54,46
36.0,4.0,cloudy,jam,1,scooter,1.0,no,metropolitian,ludh,2,0,20.0,20.51,38
34.0,4.5,fog,low,2,scooter,1.0,no,urban,bang,3,0,22.0,10.87,31
30.0,4.6,fog,high,0,motorcycle,1.0,no,metropolitian,bang,4,0,13.0,6.21,31
26.0,4.6,windy,jam,1,scooter,1.0,no,metropolitian,jap,3,0,20.0,13.41,19
37.0,5.0,stormy,jam,0,motorcycle,1.0,no,metropolitian,ranchi,3,1,21.0,7.86,44
33.0,4.3,stormy,medium,1,motorcycle,0.0,no,metropolitian,ranchi,3,0,17.0,6.04,31
39.0,4.8,sandstorms,low,2,motorcycle,1.0,no,metropolitian,indo,3,1,23.0,19.66,27
22.0,4.8,cloudy,medium,0,motorcycle,1.0,no,metropolitian,koc,2,0,18.0,10.92,39
38.0,4.4,sandstorms,jam,1,scooter,1.0,no,metropolitian,mum,3,0,21.0,10.7,34
35.0,4.9,sunny,medium,0,motorcycle,1.0,no,urban,alh,2,0,17.0,17.3,39
34.0,4.6,fog,jam,1,scooter,2.0,yes,metropolitian,sur,3,1,20.0,19.76,42
22.0,4.5,windy,low,1,motorcycle,1.0,no,metropolitian,vad,3,0,23.0,12.12,16
27.0,4.7,sunny,high,1,scooter,1.0,no,metropolitian,jap,3,0,13.0,5.96,18
36.0,4.9,cloudy,high,2,scooter,1.0,no,urban,ranchi,3,1,11.0,1.51,36
26.0,4.6,sunny,medium,2,scooter,1.0,no,metropolitian,bang,3,1,17.0,10.87,18
23.0,4.8,sunny,jam,1,motorcycle,1.0,no,metropolitian,vad,3,0,21.0,7.86,17
39.0,4.7,cloudy,jam,0,motorcycle,1.0,no,semi-urban,jap,3,0,20.0,11.91,48
26.0,4.1,cloudy,jam,2,electric_scooter,1.0,no,metropolitian,jap,4,0,21.0,4.47,33
35.0,4.7,sunny,medium,1,motorcycle,1.0,no,metropolitian,hyd,3,1,18.0,12.29,15
20.0,4.9,windy,medium,0,motorcycle,1.0,no,metropolitian,hyd,3,0,17.0,13.83,33
23.0,3.5,sunny,high,0,motorcycle,1.0,no,metropolitian,coimb,4,0,11.0,1.56,47
34.0,4.2,stormy,high,0,motorcycle,1.0,yes,metropolitian,chen,3,0,11.0,1.55,47
29.0,4.7,sandstorms,medium,1,motorcycle,0.0,no,metropolitian,sur,3,0,17.0,13.68,24
23.0,4.7,stormy,jam,0,motorcycle,1.0,no,metropolitian,sur,3,0,19.0,12.16,34
35.0,4.7,sunny,low,0,motorcycle,0.0,no,urban,koc,2,0,23.0,4.68,21
26.0,4.5,sunny,high,0,motorcycle,0.0,no,metropolitian,coimb,3,0,14.0,6.23,41
27.0,4.9,windy,medium,1,scooter,1.0,no,metropolitian,koc,2,0,18.0,20.29,22
31.0,4.8,sunny,low,0,motorcycle,0.0,no,metropolitian,sur,3,0,23.0,4.56,25
24.0,4.5,windy,jam,0,motorcycle,1.0,no,metropolitian,mum,3,0,19.0,12.23,29
29.0,4.2,windy,low,0,motorcycle,1.0,no,urban,agr,2,0,22.0,6046.81,17
29.0,4.8,stormy,medium,1,scooter,1.0,no,urban,jap,3,0,17.0,13.41,26
37.0,4.1,sandstorms,low,0,motorcycle,1.0,no,metropolitian,aurg,2,1,23.0,4.58,26
22.0,2.5,sunny,low,2,motorcycle,1.0,no,metropolitian,ranchi,3,0,22.0,10.56,35
30.0,4.4,fog,jam,1,motorcycle,0.0,no,metropolitian,ranchi,3,0,21.0,10.56,37
30.0,4.3,sunny,jam,0,motorcycle,1.0,no,metropolitian,mum,3,0,19.0,16.82,37
39.0,4.6,fog,jam,0,motorcycle,1.0,no,metropolitian,coimb,3,0,20.0,10.91,43
38.0,4.2,cloudy,high,2,electric_scooter,1.0,no,metropolitian,sur,3,0,11.0,3.04,33
33.0,4.7,sunny,medium,2,motorcycle,1.0,no,urban,ranchi,3,1,18.0,10.56,28
36.0,4.9,stormy,low,0,motorcycle,0.0,no,metropolitian,goa,2,0,22.0,12.35,28
28.0,4.7,stormy,low,2,electric_scooter,1.0,no,metropolitian,sur,3,0,23.0,9.12,12
31.0,4.8,sunny,jam,2,scooter,1.0,no,metropolitian,sur,4,0,21.0,19.76,28
21.0,4.8,sunny,low,1,motorcycle,0.0,no,urban,chen,3,0,23.0,7.76,15
29.0,4.5,sandstorms,jam,0,motorcycle,1.0,no,metropolitian,hyd,3,0,20.0,12.29,30
22.0,4.5,sandstorms,medium,1,motorcycle,1.0,no,urban,mum,3,0,17.0,19.88,27
24.0,4.8,sunny,medium,2,scooter,0.0,no,urban,indo,3,0,17.0,4.54,15
39.0,4.6,windy,low,1,scooter,1.0,no,metropolitian,pune,3,0,22.0,12.26,26
21.0,4.6,sunny,jam,2,motorcycle,0.0,no,urban,pune,3,1,19.0,9.19,17
24.0,4.5,sandstorms,high,2,scooter,0.0,no,metropolitian,ranchi,3,0,11.0,1.51,25
31.0,4.9,cloudy,medium,1,motorcycle,1.0,no,metropolitian,mum,3,0,17.0,4.59,18
38.0,5.0,sandstorms,jam,0,motorcycle,0.0,no,urban,jap,3,0,21.0,19.37,42
31.0,4.5,fog,jam,0,motorcycle,3.0,no,semi-urban,bang,3,0,20.0,13.97,53
36.0,3.6,windy,medium,2,scooter,1.0,no,metropolitian,sur,4,1,17.0,12.16,39
28.0,4.6,windy,jam,2,electric_scooter,0.0,no,metropolitian,goa,2,0,19.0,12.35,19
30.0,4.6,sunny,medium,0,motorcycle,0.0,no,metropolitian,sur,3,1,18.0,12.16,32
35.0,4.6,cloudy,medium,0,motorcycle,2.0,yes,metropolitian,coimb,3,1,18.0,12.46,48
23.0,4.8,cloudy,jam,1,motorcycle,1.0,no,metropolitian,bhp,2,1,19.0,4.53,29
20.0,4.8,windy,jam,0,motorcycle,1.0,no,metropolitian,ranchi,3,0,19.0,12.07,32
24.0,4.9,cloudy,medium,1,scooter,0.0,no,metropolitian,ranchi,3,0,18.0,16.6,35
25.0,4.5,stormy,medium,1,motorcycle,1.0,no,metropolitian,jap,3,1,17.0,10.43,20
27.0,5.0,cloudy,medium,1,scooter,1.0,no,metropolitian,sur,3,0,17.0,13.68,38
23.0,4.8,sandstorms,medium,0,motorcycle,1.0,no,metropolitian,mum,4,1,19.0,10.7,27
33.0,4.5,stormy,medium,2,scooter,0.0,no,metropolitian,pune,3,0,17.0,19.92,25
23.0,4.7,stormy,medium,0,motorcycle,1.0,no,urban,hyd,3,1,15.0,6.15,13
36.0,4.7,sandstorms,low,2,scooter,1.0,no,metropolitian,coimb,3,0,8.0,3.12,21
34.0,3.7,fog,low,1,motorcycle,2.0,no,metropolitian,bang,3,0,23.0,13.97,33
22.0,4.8,sunny,jam,2,electric_scooter,0.0,no,urban,mum,4,0,20.0,4.59,13
33.0,4.7,cloudy,low,0,motorcycle,1.0,no,metropolitian,agr,2,0,10.0,1.49,25
37.0,4.7,cloudy,medium,0,motorcycle,2.0,no,metropolitian,jap,3,1,17.0,16.38,39
30.0,4.5,windy,jam,2,motorcycle,0.0,no,metropolitian,ranchi,4,0,21.0,13.58,30
23.0,4.0,sandstorms,low,0,motorcycle,1.0,no,urban,agr,2,0,10.0,1.57,20
30.0,4.4,windy,high,0,motorcycle,3.0,no,metropolitian,pune,3,0,13.0,6.13,45
22.0,4.5,windy,high,1,motorcycle,1.0,no,urban,hyd,3,0,11.0,3.07,18
33.0,4.3,sunny,medium,0,motorcycle,1.0,no,metropolitian,bang,3,0,17.0,12.42,38
31.0,4.7,sunny,low,1,motorcycle,0.0,no,metropolitian,chen,3,0,10.0,1.55,19
30.0,4.9,fog,jam,0,motorcycle,1.0,no,metropolitian,mys,3,0,19.0,20.21,48
33.0,4.9,sandstorms,jam,2,scooter,1.0,no,urban,pune,4,1,21.0,12.26,27
25.0,4.3,fog,jam,2,electric_scooter,0.0,no,metropolitian,pune,3,0,21.0,12.25,36
35.0,4.4,sandstorms,jam,2,scooter,3.0,no,metropolitian,bang,3,0,20.0,20.18,43
26.0,4.6,stormy,low,2,scooter,1.0,no,urban,ranchi,3,0,22.0,13.58,16
35.0,4.8,fog,jam,1,motorcycle,1.0,no,metropolitian,indo,3,0,20.0,7.56,36
37.0,4.5,sunny,jam,0,motorcycle,1.0,no,metropolitian,ranchi,3,1,20.0,4.53,21
26.0,4.9,fog,low,1,scooter,0.0,no,metropolitian,ranchi,4,0,22.0,9.06,12
25.0,5.0,fog,jam,0,motorcycle,0.0,no,metropolitian,mum,3,0,19.0,7.65,25
23.0,4.8,cloudy,high,1,scooter,1.0,no,metropolitian,agr,2,0,12.0,5.95,29
36.0,4.4,fog,jam,2,scooter,1.0,no,metropolitian,jap,3,0,21.0,16.38,43
28.0,4.9,sunny,low,1,scooter,0.0,no,metropolitian,mys,3,1,8.0,1.57,17
38.0,4.9,cloudy,jam,0,motorcycle,3.0,no,urban,bang,4,0,19.0,17.08,48
33.0,4.9,sandstorms,medium,0,motorcycle,1.0,no,metropolitian,ranchi,3,0,17.0,9.06,27
24.0,4.7,cloudy,jam,0,motorcycle,1.0,no,metropolitian,ranchi,3,1,19.0,7.55,26
30.0,4.4,cloudy,high,0,motorcycle,1.0,no,metropolitian,coimb,3,0,13.0,6.23,34
36.0,4.7,stormy,low,1,scooter,0.0,no,metropolitian,mys,3,0,23.0,17.1,28
21.0,4.8,sunny,low,2,electric_scooter,0.0,no,metropolitian,vad,3,0,22.0,7.57,17
20.0,4.9,fog,medium,1,motorcycle,0.0,no,urban,pune,4,1,19.0,9.19,13
30.0,5.0,fog,high,2,motorcycle,1.0,no,urban,ranchi,3,0,11.0,3.02,34
35.0,4.8,sandstorms,jam,1,scooter,1.0,no,metropolitian,coimb,4,0,19.0,9.35,25
30.0,4.2,stormy,low,0,motorcycle,0.0,no,urban,goa,2,0,11.0,3.09,25
35.0,3.5,stormy,medium,2,motorcycle,2.0,no,metropolitian,sur,4,1,18.0,10.64,39
21.0,4.7,sandstorms,high,1,motorcycle,1.0,no,urban,jap,3,0,12.0,5.96,17
22.0,4.8,sunny,low,2,electric_scooter,1.0,no,metropolitian,indo,3,0,23.0,19.66,26
34.0,4.8,sandstorms,medium,0,motorcycle,1.0,no,metropolitian,coimb,4,0,17.0,9.35,26
36.0,4.5,cloudy,low,1,motorcycle,1.0,no,metropolitian,indo,3,0,23.0,4.54,19
25.0,4.9,sandstorms,jam,2,scooter,1.0,no,metropolitian,knp,2,0,20.0,19.39,26
38.0,4.9,stormy,low,1,scooter,0.0,no,metropolitian,bhp,2,1,22.0,20.44,27
32.0,4.9,cloudy,jam,0,motorcycle,1.0,no,metropolitian,sur,3,0,21.0,10.64,51
20.0,4.6,stormy,low,1,motorcycle,0.0,no,urban,coimb,3,0,8.0,3.12,11
34.0,4.9,stormy,low,0,motorcycle,1.0,no,metropolitian,sur,3,1,22.0,13.68,25
21.0,4.6,windy,jam,1,scooter,1.0,no,urban,bang,3,0,21.0,20.18,19
24.0,4.7,stormy,jam,1,scooter,0.0,no,metropolitian,bang,3,1,21.0,9.31,13
30.0,4.7,sunny,high,0,motorcycle,1.0,no,metropolitian,jap,4,1,13.0,5.96,24
22.0,4.7,stormy,high,2,scooter,0.0,no,urban,mys,4,0,14.0,6.22,12
31.0,4.6,sunny,medium,2,motorcycle,1.0,no,urban,mum,3,0,15.0,6.12,21
27.0,4.7,windy,jam,2,motorcycle,1.0,no,urban,coimb,3,0,21.0,12.46,16
23.0,4.6,sandstorms,medium,2,scooter,0.0,no,metropolitian,ranchi,3,0,15.0,6.04,21
31.0,4.7,fog,low,1,motorcycle,1.0,no,metropolitian,vad,4,1,9.0,3.15,15
38.0,4.8,fog,medium,0,motorcycle,0.0,no,metropolitian,mum,3,0,17.0,9.18,27
24.0,4.2,windy,medium,0,motorcycle,1.0,no,metropolitian,mum,3,1,19.0,13.76,32
32.0,4.3,windy,jam,2,motorcycle,2.0,no,metropolitian,knp,2,0,21.0,7.46,34
34.0,4.6,windy,low,1,motorcycle,0.0,no,urban,chen,3,0,22.0,10.87,21
21.0,4.8,windy,jam,1,scooter,1.0,no,urban,jap,3,0,21.0,20.85,16
37.0,4.9,sandstorms,medium,2,scooter,1.0,no,urban,chen,3,1,18.0,12.42,26
35.0,4.7,cloudy,low,0,motorcycle,1.0,no,metropolitian,indo,3,0,22.0,4.54,26
29.0,4.7,sunny,jam,1,scooter,1.0,no,metropolitian,chen,3,0,21.0,9.31,17
30.0,4.8,windy,medium,2,electric_scooter,1.0,no,metropolitian,vad,3,0,18.0,16.66,26
24.0,5.0,cloudy,jam,2,electric_scooter,0.0,no,metropolitian,koc,2,1,21.0,20.29,43
31.0,4.2,fog,jam,1,motorcycle,1.0,yes,metropolitian,aurg,2,0,21.0,13.74,48
22.0,4.9,windy,low,1,scooter,0.0,no,metropolitian,mys,3,1,8.0,3.11,18
38.0,4.8,windy,high,1,motorcycle,1.0,no,metropolitian,mys,3,0,12.0,6.22,30
21.0,4.5,cloudy,low,1,scooter,0.0,no,metropolitian,kol,2,0,23.0,19.68,28
20.0,4.9,windy,low,1,scooter,0.0,no,urban,mys,3,0,23.0,20.21,15
24.0,4.5,windy,jam,2,motorcycle,1.0,no,urban,pune,3,1,20.0,10.72,20
36.0,4.6,cloudy,jam,0,motorcycle,2.0,no,metropolitian,coimb,3,0,20.0,10.91,47
26.0,4.8,stormy,high,0,motorcycle,1.0,no,metropolitian,sur,4,0,12.0,6.08,25
36.0,4.7,cloudy,medium,2,motorcycle,2.0,no,metropolitian,bang,4,0,17.0,13.97,40
29.0,4.7,cloudy,jam,2,scooter,1.0,no,metropolitian,coimb,3,0,21.0,7.79,34
26.0,5.0,sunny,medium,1,motorcycle,1.0,no,metropolitian,bang,3,0,17.0,10.87,15
32.0,4.1,stormy,jam,0,motorcycle,1.0,no,metropolitian,ranchi,3,0,21.0,9.06,42
28.0,4.6,sandstorms,medium,2,motorcycle,0.0,no,metropolitian,ranchi,4,1,17.0,13.58,27
23.0,4.7,stormy,low,2,electric_scooter,0.0,no,metropolitian,ranchi,3,0,23.0,4.53,14
37.0,4.4,sandstorms,jam,2,scooter,2.0,no,metropolitian,deh,2,0,21.0,13.22,35
33.0,4.6,windy,medium,1,motorcycle,0.0,no,metropolitian,indo,3,0,18.0,13.61,26
32.0,4.2,cloudy,jam,1,motorcycle,1.0,no,metropolitian,coimb,3,0,20.0,20.25,38
32.0,4.6,sunny,high,1,motorcycle,1.0,no,metropolitian,mum,4,0,11.0,1.53,22
28.0,5.0,cloudy,jam,2,motorcycle,0.0,no,metropolitian,pune,3,0,20.0,12.26,30
39.0,4.4,sandstorms,medium,0,motorcycle,1.0,no,metropolitian,indo,3,0,17.0,4.54,34
38.0,4.9,cloudy,medium,0,motorcycle,1.0,no,metropolitian,coimb,3,0,17.0,4.67,26
21.0,4.6,windy,low,0,motorcycle,1.0,no,urban,pune,4,1,22.0,19.92,24
22.0,4.6,stormy,medium,2,motorcycle,1.0,no,metropolitian,pune,3,0,17.0,6.13,27
39.0,4.6,sunny,jam,0,motorcycle,1.0,no,metropolitian,jap,3,0,20.0,8.94,28
23.0,4.4,stormy,low,0,motorcycle,1.0,no,urban,alh,2,0,10.0,3.15,23
34.0,4.7,sunny,jam,0,motorcycle,1.0,no,metropolitian,aurg,2,1,21.0,17.3,29
21.0,4.1,windy,jam,0,motorcycle,1.0,no,urban,ranchi,3,0,19.0,11.01,35
37.0,4.8,fog,high,1,scooter,0.0,no,metropolitian,mys,4,1,13.0,6.22,28
21.0,4.3,sandstorms,low,0,motorcycle,1.0,no,metropolitian,koc,2,0,8.0,3.12,29
28.0,4.7,sandstorms,low,1,motorcycle,1.0,no,metropolitian,kol,2,0,22.0,4.54,14
26.0,4.6,sandstorms,low,2,scooter,1.0,no,metropolitian,pune,3,0,22.0,12.26,19
21.0,4.9,windy,low,2,electric_scooter,1.0,no,metropolitian,hyd,3,0,23.0,10.76,18
29.0,4.6,sunny,jam,0,motorcycle,1.0,no,metropolitian,deh,2,0,19.0,20.44,22
32.0,4.7,fog,low,2,motorcycle,0.0,no,metropolitian,mum,4,0,10.0,3.06,15
29.0,4.4,fog,jam,1,scooter,1.0,no,metropolitian,pune,3,0,21.0,13.79,44
20.0,4.9,sandstorms,low,1,scooter,1.0,no,metropolitian,bang,3,0,10.0,1.55,13
28.0,4.9,stormy,medium,1,scooter,1.0,no,metropolitian,pune,3,1,17.0,4.6,26
37.0,5.0,cloudy,jam,2,electric_scooter,1.0,no,metropolitian,mys,3,0,19.0,20.21,43
38.0,4.8,cloudy,high,1,motorcycle,1.0,no,metropolitian,bang,3,0,12.0,3.11,28
30.0,4.3,stormy,medium,2,scooter,0.0,no,metropolitian,bang,3,1,17.0,12.42,34
33.0,4.7,sandstorms,low,2,motorcycle,1.0,no,urban,agr,2,0,22.0,20.83,17
35.0,4.7,sunny,low,2,scooter,0.0,no,metropolitian,jap,3,1,10.0,1.49,10
31.0,4.7,cloudy,high,1,motorcycle,1.0,no,metropolitian,indo,3,0,12.0,6.05,36
29.0,4.6,fog,medium,1,motorcycle,1.0,no,metropolitian,mys,4,0,18.0,10.88,28
36.0,4.8,sunny,low,1,motorcycle,1.0,no,metropolitian,mys,3,1,23.0,13.99,29
32.0,4.6,fog,high,0,motorcycle,1.0,no,metropolitian,jap,3,1,11.0,1.49,34
38.0,4.3,windy,jam,1,scooter,1.0,no,metropolitian,pune,4,0,20.0,7.66,34
30.0,4.6,sunny,medium,0,motorcycle,1.0,no,metropolitian,mum,3,0,19.0,4.59,26
26.0,4.7,sandstorms,jam,1,scooter,1.0,no,urban,pune,3,0,19.0,4.6,15
27.0,4.9,fog,low,0,motorcycle,0.0,no,metropolitian,chen,3,0,9.0,1.55,19
